obs_ball_round,obs_serve,obs_player,act_ball_type,act_landing_location_x,act_landing_location_y,act_player_defend_x,act_player_defend_y
5,False,B,擋小球,52.80160708619219,208.57094675934468,150.3800446987152,-90.9808120727539
6,False,A,擋小球,-150.3800446987152,90.9808120727539,86.97145915031433,-107.13554573059082
7,False,B,挑球,-86.97145915031433,107.13554573059082,-81.33384966850281,-226.1852264404297
8,False,A,擋小球,81.33384966850281,226.1852264404297,-41.040579080581665,-125.89392852783203
9,False,B,放小球,41.040579080581665,125.89392852783203,40.971962332725525,-201.00513458251953
10,False,A,挑球,-40.971962332725525,201.00513458251953,-17.738564401865005,-274.5353317260742
11,False,B,殺球,17.738564401865005,274.5353317260742,-110.37321591377258,-135.99168395996094
12,False,A,擋小球,110.37321591377258,135.99168395996094,-65.498419880867,-82.0707015991211
13,False,B,挑球,65.498419880867,82.0707015991211,-47.76366174221039,-138.99151229858398
14,False,A,殺球,47.76366174221039,138.99151229858398,-25.82056427001953,-123.9000473022461
15,False,B,平球,25.82056427001953,123.9000473022461,-17.99513441324234,-96.71868515014648
16,False,A,殺球,17.99513441324234,96.71868515014648,44.89473485946655,-176.95878219604492
17,False,B,推球,-44.89473485946655,176.95878219604492,111.13972043991089,-146.48385620117188
18,False,A,挑球,-111.13972043991089,146.48385620117188,-153.98320841789246,-142.46195220947266
19,False,B,殺球,153.98320841789246,142.46195220947266,-129.65946340560913,-76.08935928344727
20,False,A,切球,129.65946340560913,76.08935928344727,-3.1727083027362823,-67.74568557739258
21,False,B,放小球,3.1727083027362823,67.74568557739258,-73.01133072376251,-189.41659545898438
22,False,A,挑球,73.01133072376251,189.41659545898438,-74.47538590431213,-374.749755859375
23,False,B,長球,74.47538590431213,374.749755859375,-86.97821378707886,-158.1761703491211
24,False,A,長球,86.97821378707886,158.1761703491211,123.96763110160828,-258.25753021240234
25,False,B,擋小球,-123.96763110160828,258.25753021240234,142.45168471336365,-172.5993194580078
26,False,A,平球,-142.45168471336365,172.5993194580078,-19.21380615234375,-217.95590209960938
27,False,B,長球,19.21380615234375,217.95590209960938,2.6321314722299576,-173.66380310058594
28,False,A,長球,-2.6321314722299576,173.66380310058594,59.77414393424988,-122.85888671875
29,False,B,殺球,-59.77414393424988,122.85888671875,137.06051683425903,0.9370231628417969
30,False,A,殺球,-137.06051683425903,-0.9370231628417969,132.118102312088,-147.92667770385742
31,False,B,切球,-132.118102312088,147.92667770385742,46.744938254356384,-253.47412109375
32,False,A,殺球,-46.744938254356384,253.47412109375,-46.66346716880798,-116.67549514770508
33,False,B,切球,46.66346716880798,116.67549514770508,-164.01821851730347,-160.41722106933594
34,False,A,放小球,164.01821851730347,160.41722106933594,57.22295379638672,-120.01942443847656
35,False,B,放小球,-57.22295379638672,120.01942443847656,-113.82346677780151,-105.31698608398438
36,False,A,推球,113.82346677780151,105.31698608398438,-41.89247953891754,-157.07024383544922
37,False,B,擋小球,41.89247953891754,157.07024383544922,17.502133786678314,-316.1847229003906
38,False,A,推球,-17.502133786678314,316.1847229003906,-107.6317081451416,-192.41889190673828
39,False,B,挑球,107.6317081451416,192.41889190673828,-8.371855467557907,-264.5113983154297
40,False,A,切球,8.371855467557907,264.5113983154297,17.731560617685318,-157.07627487182617
41,False,B,挑球,-17.731560617685318,157.07627487182617,121.8608832359314,-110.98588562011719
42,False,A,殺球,-121.8608832359314,110.98588562011719,-5.905861854553223,-95.63338088989258
43,False,B,擋小球,5.905861854553223,95.63338088989258,34.89017927646637,-146.48243713378906
44,False,A,放小球,-34.89017927646637,146.48243713378906,2.1268531754612923,-142.65746307373047
45,False,B,擋小球,-2.1268531754612923,142.65746307373047,-107.06659150123596,-457.43182373046875
46,False,A,挑球,107.06659150123596,457.43182373046875,30.656688809394836,-265.78238677978516
47,False,B,切球,-30.656688809394836,265.78238677978516,91.80766654014587,-205.00374603271484
48,False,A,殺球,-91.80766654014587,205.00374603271484,84.39180374145508,-195.67574310302734
49,False,B,擋小球,-84.39180374145508,195.67574310302734,-81.87356567382812,-181.79439544677734
50,False,A,挑球,81.87356567382812,181.79439544677734,21.946183919906616,-66.3558464050293
51,False,B,擋小球,-21.946183919906616,66.3558464050293,-9.866302967071533,-106.58629608154297
52,False,A,擋小球,9.866302967071533,106.58629608154297,110.39345049858093,-212.9255828857422
53,False,B,挑球,-110.39345049858093,212.9255828857422,84.30711650848389,-87.1598129272461
54,False,A,推球,-84.30711650848389,87.1598129272461,95.85933923721313,-257.5740203857422
55,False,B,平球,-95.85933923721313,257.5740203857422,0,-165
1,True,B,發短球,-39.11120011412186,157.3359937166723,49.86457679276238,-85.85669014136408
2,False,A,放小球,-49.86457679276238,85.85669014136408,66.80388718386178,-282.82398511387754
3,False,B,挑球,-66.80388718386178,282.82398511387754,-64.57142726516099,-276.68831151897405
4,False,A,長球,64.57142726516099,276.68831151897405,-54.85142447091934,-192.29628476517144
5,False,B,擋小球,54.85142447091934,192.29628476517144,-110.19429135322571,-243.09405517578125
6,False,A,切球,110.19429135322571,243.09405517578125,16.848793864250183,-12.970989227294922
7,False,B,推球,-16.848793864250183,12.970989227294922,119.17079782485962,-36.22441482543945
8,False,A,切球,-119.17079782485962,36.22441482543945,-1.45267741009593,-227.9712677001953
9,False,B,平球,1.45267741009593,227.9712677001953,118.50383853912354,-117.27380752563477
10,False,A,擋小球,-118.50383853912354,117.27380752563477,-103.29337406158447,-237.5287322998047
11,False,B,長球,103.29337406158447,237.5287322998047,-48.258397340774536,-198.95915985107422
12,False,A,挑球,48.258397340774536,198.95915985107422,0.537128396332264,-220.9458999633789
13,False,B,殺球,-0.537128396332264,220.9458999633789,-94.56960439682007,-146.1240997314453
14,False,A,殺球,94.56960439682007,146.1240997314453,-78.00650668144226,-121.24247741699219
15,False,B,擋小球,78.00650668144226,121.24247741699219,-37.500519037246704,136.36318969726562
16,False,A,切球,37.500519037246704,-136.36318969726562,95.03512692451477,-150.21717834472656
17,False,B,推球,-95.03512692451477,150.21717834472656,-95.9817144870758,-312.31011962890625
18,False,A,切球,95.9817144870758,312.31011962890625,20.553707242012024,-72.80331039428711
19,False,B,放小球,-20.553707242012024,72.80331039428711,-5.881670892238617,-33.95259094238281
20,False,A,挑球,5.881670892238617,33.95259094238281,19.583502888679504,-176.79386138916016
21,False,B,推球,-19.583502888679504,176.79386138916016,-60.03349852561951,-377.469482421875
22,False,A,推球,60.03349852561951,377.469482421875,187.51414918899536,-110.06113052368164
23,False,B,切球,-187.51414918899536,110.06113052368164,-40.916449308395386,-122.48512649536133
24,False,A,放小球,40.916449308395386,122.48512649536133,-94.39478039741516,-213.79851531982422
25,False,B,切球,94.39478039741516,213.79851531982422,-124.14307570457458,-375.496337890625
26,False,A,挑球,124.14307570457458,375.496337890625,91.70523762702942,-312.6855163574219
27,False,B,平球,-91.70523762702942,312.6855163574219,4.088553287088871,-100.46835327148438
28,False,A,長球,-4.088553287088871,100.46835327148438,-19.17001098394394,-335.4791259765625
29,False,B,放小球,19.17001098394394,335.4791259765625,0.8210206627845764,-447.7135925292969
30,False,A,放小球,-0.8210206627845764,447.7135925292969,106.62446093559265,-375.4931640625
31,False,B,推球,-106.62446093559265,375.4931640625,-126.57280945777893,-54.17280197143555
32,False,A,殺球,126.57280945777893,54.17280197143555,179.03865385055542,20.336021423339844
33,False,B,殺球,-179.03865385055542,-20.336021423339844,-145.77053308486938,-3.8493080139160156
34,False,A,推球,145.77053308486938,3.8493080139160156,-56.81135094165802,-116.87089157104492
35,False,B,長球,56.81135094165802,116.87089157104492,78.73791360855103,-199.02377319335938
36,False,A,平球,-78.73791360855103,199.02377319335938,17.382196336984634,-275.12477111816406
37,False,B,挑球,-17.382196336984634,275.12477111816406,-5.97006157040596,-138.75538635253906
38,False,A,殺球,5.97006157040596,138.75538635253906,122.35039901733398,-202.5383071899414
39,False,B,擋小球,-122.35039901733398,202.5383071899414,26.877486526966095,38.404991149902344
40,False,A,挑球,-26.877486526966095,-38.404991149902344,92.12864875793457,-202.30388641357422
41,False,B,切球,-92.12864875793457,202.30388641357422,102.44045209884644,-152.5870590209961
42,False,A,放小球,-102.44045209884644,152.5870590209961,9.875804424285889,-137.91982650756836
43,False,B,放小球,-9.875804424285889,137.91982650756836,179.99693727493286,-108.50827407836914
44,False,A,放小球,-179.99693727493286,108.50827407836914,-94.14966821670532,-35.76505661010742
45,False,B,放小球,94.14966821670532,35.76505661010742,-42.29871582984924,-267.15267181396484
46,False,A,挑球,42.29871582984924,267.15267181396484,-161.65505838394165,-331.48314666748047
47,False,B,放小球,161.65505838394165,331.48314666748047,-198.12139225006104,-160.62332916259766
48,False,A,放小球,198.12139225006104,160.62332916259766,-54.10161256790161,-155.75878524780273
49,False,B,放小球,54.10161256790161,155.75878524780273,-27.197449684143066,-230.16069793701172
50,False,A,推球,27.197449684143066,230.16069793701172,-62.69217622280121,-114.11475372314453
51,False,B,殺球,62.69217622280121,114.11475372314453,-38.17575788497925,-168.11813354492188
52,False,A,殺球,38.17575788497925,168.11813354492188,72.01742160320282,-82.42061614990234
53,False,B,殺球,-72.01742160320282,82.42061614990234,51.07463598251343,-100.8030014038086
54,False,A,切球,-51.07463598251343,100.8030014038086,30.17924791574478,-187.48663711547852
55,False,B,放小球,-30.17924791574478,187.48663711547852,0,-165
1,True,B,發短球,26.84824736843231,99.55657175692113,41.82207842331192,-161.08884801094416
2,False,A,平球,-41.82207842331192,161.08884801094416,-70.86531982410813,-291.8561455199972
3,False,B,推球,70.86531982410813,291.8561455199972,66.82141544718124,-151.4524835250205
4,False,A,切球,-66.82141544718124,151.4524835250205,-78.7230428490773,-114.86213098669413
5,False,B,平球,78.7230428490773,114.86213098669413,166.7626781463623,-117.1081771850586
6,False,A,放小球,-166.7626781463623,117.1081771850586,96.98474383354187,-205.46705627441406
7,False,B,放小球,-96.98474383354187,205.46705627441406,10.261386170983315,-197.9840316772461
8,False,A,切球,-10.261386170983315,197.9840316772461,-3.1632071509957314,-164.3516502380371
9,False,B,殺球,3.1632071509957314,164.3516502380371,121.76195859909058,-46.25754737854004
10,False,A,擋小球,-121.76195859909058,46.25754737854004,-114.77373456954956,-75.23033905029297
11,False,B,推球,114.77373456954956,75.23033905029297,-1.2163338214159012,-103.8241958618164
12,False,A,擋小球,1.2163338214159012,103.8241958618164,39.102179288864136,-181.82823181152344
13,False,B,殺球,-39.102179288864136,181.82823181152344,-80.26516056060791,-47.855079650878906
14,False,A,擋小球,80.26516056060791,47.855079650878906,28.334472060203552,-252.6619415283203
15,False,B,挑球,-28.334472060203552,252.6619415283203,-171.6724829673767,-245.2270965576172
16,False,A,長球,171.6724829673767,245.2270965576172,-101.17549729347229,-223.25499725341797
17,False,B,擋小球,101.17549729347229,223.25499725341797,-100.78450560569763,-89.79403686523438
18,False,A,平球,100.78450560569763,89.79403686523438,147.14034605026245,-104.58482360839844
19,False,B,挑球,-147.14034605026245,104.58482360839844,-75.72462236881256,-335.4716339111328
20,False,A,殺球,75.72462236881256,335.4716339111328,-174.30255365371704,-268.5940399169922
21,False,B,挑球,174.30255365371704,268.5940399169922,-130.5881233215332,-132.69279861450195
22,False,A,切球,130.5881233215332,132.69279861450195,-28.67383623123169,-154.60230255126953
23,False,B,切球,28.67383623123169,154.60230255126953,-80.74776029586792,-324.26805114746094
24,False,A,放小球,80.74776029586792,324.26805114746094,-110.01851916313171,-213.904052734375
25,False,B,放小球,110.01851916313171,213.904052734375,5.8307143822312355,-415.09197998046875
26,False,A,放小球,-5.8307143822312355,415.09197998046875,20.173673391342163,-218.3534698486328
27,False,B,殺球,-20.173673391342163,218.3534698486328,62.8621711730957,67.80107498168945
28,False,A,長球,-62.8621711730957,-67.80107498168945,-31.704644680023193,-279.0318298339844
29,False,B,長球,31.704644680023193,279.0318298339844,33.4520183801651,-194.7701187133789
30,False,A,切球,-33.4520183801651,194.7701187133789,-114.09317803382874,-269.7137756347656
31,False,B,挑球,114.09317803382874,269.7137756347656,-16.98723214864731,-261.59324645996094
32,False,A,長球,16.98723214864731,261.59324645996094,-12.524005591869354,-255.88658905029297
33,False,B,放小球,12.524005591869354,255.88658905029297,-193.74176788330078,-305.4936981201172
34,False,A,放小球,193.74176788330078,305.4936981201172,68.90892505645752,-186.02796173095703
35,False,B,推球,-68.90892505645752,186.02796173095703,-1.4259548336267471,19.224899291992188
36,False,A,切球,1.4259548336267471,-19.224899291992188,42.70468807220459,-112.83868026733398
37,False,B,切球,-42.70468807220459,112.83868026733398,134.72190713882446,119.50168228149414
38,False,A,推球,-134.72190713882446,-119.50168228149414,171.55283498764038,-229.45936584472656
39,False,B,切球,-171.55283498764038,229.45936584472656,-9.355714499950409,-88.29631423950195
40,False,A,挑球,9.355714499950409,88.29631423950195,-60.81792092323303,-189.94303131103516
41,False,B,切球,60.81792092323303,189.94303131103516,100.64029741287231,-95.29271697998047
42,False,A,放小球,-100.64029741287231,95.29271697998047,27.581757724285126,-228.89791870117188
43,False,B,推球,-27.581757724285126,228.89791870117188,108.91458082199097,-188.74647521972656
44,False,A,切球,-108.91458082199097,188.74647521972656,-71.91295433044434,-135.34829330444336
45,False,B,放小球,71.91295433044434,135.34829330444336,71.68714320659637,-308.2307586669922
46,False,A,挑球,-71.68714320659637,308.2307586669922,-57.80951714515686,-100.42534255981445
47,False,B,切球,57.80951714515686,100.42534255981445,174.16658115386963,-201.20565795898438
48,False,A,挑球,-174.16658115386963,201.20565795898438,5.381408050656319,-68.73311614990234
49,False,B,殺球,-5.381408050656319,68.73311614990234,-25.75309866666794,-101.64973831176758
50,False,A,切球,25.75309866666794,101.64973831176758,23.140307903289795,34.151649475097656
51,False,B,放小球,-23.140307903289795,-34.151649475097656,98.16556859016418,-181.20941925048828
52,False,A,放小球,-98.16556859016418,181.20941925048828,-91.22138166427612,-211.150146484375
53,False,B,放小球,91.22138166427612,211.150146484375,82.30012428760529,-208.80858612060547
54,False,A,殺球,-82.30012428760529,208.80858612060547,51.772284507751465,-106.16870880126953
55,False,B,長球,-51.772284507751465,106.16870880126953,0,-165
1,True,A,發長球,64.28621072383629,272.62424627583107,-57.66957804447456,-206.27538946742038
2,False,B,殺球,57.66957804447456,206.27538946742038,99.73092291098196,12.138371902914798
3,False,A,擋小球,-99.73092291098196,-12.138371902914798,0,-165
4,False
1,True,B,發短球,-48.11070321745652,179.80175519400422,-101.46366464562482,-303.50708231511396
2,False,A,推球,101.46366464562482,303.50708231511396,89.27245676696083,-285.11978749746004
3,False,B,長球,-89.27245676696083,285.11978749746004,35.71814762111879,-190.29362014405103
4,False,A,殺球,-35.71814762111879,190.29362014405103,-82.83637581853567,-114.90148240348145
5,False,B,平球,82.83637581853567,114.90148240348145,-117.06806778907776,-361.85877990722656
6,False,A,推球,117.06806778907776,361.85877990722656,-16.43262356519699,-76.94503021240234
7,False,B,推球,16.43262356519699,76.94503021240234,85.32357692718506,-233.23519897460938
8,False,A,擋小球,-85.32357692718506,233.23519897460938,-28.13643205165863,-109.97439575195312
9,False,B,殺球,28.13643205165863,109.97439575195312,98.87079763412476,-7.275182723999023
10,False,A,擋小球,-98.87079763412476,7.275182723999023,-62.32163405418396,-238.03179168701172
11,False,B,擋小球,62.32163405418396,238.03179168701172,119.06888198852539,-129.05445861816406
12,False,A,擋小球,-119.06888198852539,129.05445861816406,85.29731607437134,-217.50875854492188
13,False,B,放小球,-85.29731607437134,217.50875854492188,34.46565866470337,-108.18582534790039
14,False,A,挑球,-34.46565866470337,108.18582534790039,-90.30584979057312,-255.73683166503906
15,False,B,切球,90.30584979057312,255.73683166503906,37.28518921136856,-367.6964569091797
16,False,A,放小球,-37.28518921136856,367.6964569091797,28.844740390777588,-232.78755950927734
17,False,B,挑球,-28.844740390777588,232.78755950927734,-13.835480511188507,-160.43142318725586
18,False,A,長球,13.835480511188507,160.43142318725586,18.096322000026703,-110.5647964477539
19,False,B,長球,-18.096322000026703,110.5647964477539,30.270354747772217,-130.93350982666016
20,False,A,放小球,-30.270354747772217,130.93350982666016,-108.49560761451721,27.230960845947266
21,False,B,長球,108.49560761451721,-27.230960845947266,68.85677444934845,-341.1028137207031
22,False,A,長球,-68.85677444934845,341.1028137207031,-78.00902378559113,-163.80108642578125
23,False,B,放小球,78.00902378559113,163.80108642578125,-84.87378764152527,-241.31177520751953
24,False,A,殺球,84.87378764152527,241.31177520751953,72.5005247592926,-5.566341400146484
25,False,B,擋小球,-72.5005247592926,5.566341400146484,-41.71700084209442,-135.0111312866211
26,False,A,放小球,41.71700084209442,135.0111312866211,-211.85149145126343,-248.14395141601562
27,False,B,推球,211.85149145126343,248.14395141601562,-26.925460696220398,-193.33871459960938
28,False,A,長球,26.925460696220398,193.33871459960938,90.35616755485535,-351.4452819824219
29,False,B,切球,-90.35616755485535,351.4452819824219,-15.636888861656189,-179.55430603027344
30,False,A,推球,15.636888861656189,179.55430603027344,4.2032517939805984,-164.84945678710938
31,False,B,長球,-4.2032517939805984,164.84945678710938,134.65734219551086,-206.18324279785156
32,False,A,切球,-134.65734219551086,206.18324279785156,48.89564502239227,-199.6001853942871
33,False,B,放小球,-48.89564502239227,199.6001853942871,-48.07386672496796,-182.73628997802734
34,False,A,推球,48.07386672496796,182.73628997802734,-154.40339374542236,51.07048034667969
35,False,B,挑球,154.40339374542236,-51.07048034667969,38.56739717721939,-216.52023315429688
36,False,A,推球,-38.56739717721939,216.52023315429688,-55.64228069782257,-234.0917739868164
37,False,B,殺球,55.64228069782257,234.0917739868164,19.516071259975433,-59.44506645202637
38,False,A,切球,-19.516071259975433,59.44506645202637,9.329868972301483,-88.48296356201172
39,False,B,放小球,-9.329868972301483,88.48296356201172,133.80884838104248,-105.7424087524414
40,False,A,殺球,-133.80884838104248,105.7424087524414,-15.693975687026978,-207.07101440429688
41,False,B,平球,15.693975687026978,207.07101440429688,-25.12216329574585,-94.46467971801758
42,False,A,擋小球,25.12216329574585,94.46467971801758,199.91368770599365,-102.79349136352539
43,False,B,挑球,-199.91368770599365,102.79349136352539,27.67520570755005,-160.79919052124023
44,False,A,長球,-27.67520570755005,160.79919052124023,-112.16128349304199,-170.68034744262695
45,False,B,長球,112.16128349304199,170.68034744262695,17.875153958797455,-161.28367614746094
46,False,A,長球,-17.875153958797455,161.28367614746094,137.72158670425415,-212.67312622070312
47,False,B,切球,-137.72158670425415,212.67312622070312,-112.85594081878662,-22.928646087646484
48,False,A,擋小球,112.85594081878662,22.928646087646484,32.207378923892975,-316.460693359375
49,False,B,平球,-32.207378923892975,316.460693359375,-13.28796637058258,-96.53325653076172
50,False,A,切球,13.28796637058258,96.53325653076172,2.5125972479581833,-101.1392822265625
51,False,B,切球,-2.5125972479581833,101.1392822265625,-150.03998160362244,-129.11500930786133
52,False,A,放小球,150.03998160362244,129.11500930786133,160.49282598495483,-147.32452392578125
53,False,B,放小球,-160.49282598495483,147.32452392578125,34.70719802379608,-156.27201080322266
54,False,A,切球,-34.70719802379608,156.27201080322266,-81.80649328231812,-64.75160789489746
55,False,B,長球,81.80649328231812,64.75160789489746,0,-165
1,True,B,發短球,35.828464552899334,187.5006622459631,73.85180170521944,-294.29576213280905
2,False,A,推球,-73.85180170521944,294.29576213280905,78.06124757732454,-292.8576868215707
3,False,B,長球,-78.06124757732454,292.8576868215707,62.82701020107412,-191.5779203268462
4,False,A,殺球,-62.82701020107412,191.5779203268462,-78.80165867647702,-132.07731009474634
5,False,B,平球,78.80165867647702,132.07731009474634,143.507568359375,-140.48948669433594
6,False,A,平球,-143.507568359375,140.48948669433594,155.92613434791565,-152.80956268310547
7,False,B,擋小球,-155.92613434791565,152.80956268310547,31.893412828445435,-309.49757385253906
8,False,A,平球,-31.893412828445435,309.49757385253906,29.487608790397644,-105.88521575927734
9,False,B,長球,-29.487608790397644,105.88521575927734,12.983553051948547,-140.01560974121094
10,False,A,殺球,-12.983553051948547,140.01560974121094,215.78057384490967,-153.36088180541992
11,False,B,擋小球,-215.78057384490967,153.36088180541992,149.5885009765625,-173.08341598510742
12,False,A,放小球,-149.5885009765625,173.08341598510742,-5.283368863165379,-42.36137390136719
13,False,B,放小球,5.283368863165379,42.36137390136719,76.12552118301392,-96.20890808105469
14,False,A,放小球,-76.12552118301392,96.20890808105469,-18.72769469022751,-155.4626579284668
15,False,B,挑球,18.72769469022751,155.4626579284668,-4.0301269590854645,-83.56311798095703
16,False,A,殺球,4.0301269590854645,83.56311798095703,148.25504684448242,-229.8704376220703
17,False,B,擋小球,-148.25504684448242,229.8704376220703,-23.81100618839264,-102.41920471191406
18,False,A,擋小球,23.81100618839264,102.41920471191406,85.33470606803894,57.61228942871094
19,False,B,放小球,-85.33470606803894,-57.61228942871094,-88.3764431476593,-144.74525833129883
20,False,A,推球,88.3764431476593,144.74525833129883,-0.4400131143629551,-136.86951065063477
21,False,B,擋小球,0.4400131143629551,136.86951065063477,-0.7548398822546005,16.150283813476562
22,False,A,殺球,0.7548398822546005,-16.150283813476562,-21.41741719841957,-216.6810531616211
23,False,B,放小球,21.41741719841957,216.6810531616211,-20.773775458335876,-246.7725067138672
24,False,A,推球,20.773775458335876,246.7725067138672,-35.37850970029831,-271.9075622558594
25,False,B,推球,35.37850970029831,271.9075622558594,-32.3262277841568,-197.46263885498047
26,False,A,殺球,32.3262277841568,197.46263885498047,-5.714984714984894,-188.0704574584961
27,False,B,推球,5.714984714984894,188.0704574584961,103.86165308952332,-10.041030883789062
28,False,A,殺球,-103.86165308952332,10.041030883789062,-63.912272810935974,-64.59078979492188
29,False,B,擋小球,63.912272810935974,64.59078979492188,1.7601681053638458,-261.95458221435547
30,False,A,放小球,-1.7601681053638458,261.95458221435547,18.968198001384735,-165.71190643310547
31,False,B,放小球,-18.968198001384735,165.71190643310547,17.830498576164246,33.67683029174805
32,False,A,擋小球,-17.830498576164246,-33.67683029174805,-80.17659258842468,-123.16971969604492
33,False,B,挑球,80.17659258842468,123.16971969604492,-60.42320001125336,-324.70677185058594
34,False,A,切球,60.42320001125336,324.70677185058594,154.80821752548218,-279.68087005615234
35,False,B,放小球,-154.80821752548218,279.68087005615234,-37.575731575489044,-162.74595642089844
36,False,A,平球,37.575731575489044,162.74595642089844,-4.251570910215378,-276.30621337890625
37,False,B,平球,4.251570910215378,276.30621337890625,-54.25996541976929,-213.71009063720703
38,False,A,切球,54.25996541976929,213.71009063720703,-137.85969495773315,-82.86345100402832
39,False,B,挑球,137.85969495773315,82.86345100402832,102.79071569442749,-226.55780029296875
40,False,A,切球,-102.79071569442749,226.55780029296875,36.030256509780884,-301.26600646972656
41,False,B,挑球,-36.030256509780884,301.26600646972656,-47.801037073135376,-45.597412109375
42,False,A,殺球,47.801037073135376,45.597412109375,-72.63383340835571,-128.73448944091797
43,False,B,放小球,72.63383340835571,128.73448944091797,29.062169194221497,47.95515441894531
44,False,A,挑球,-29.062169194221497,-47.95515441894531,41.9032518863678,-168.14553833007812
45,False,B,切球,-41.9032518863678,168.14553833007812,36.36699116230011,-116.09103775024414
46,False,A,挑球,-36.36699116230011,116.09103775024414,-149.71559762954712,-97.59943008422852
47,False,B,切球,149.71559762954712,97.59943008422852,-37.50097846984863,76.94363403320312
48,False,A,挑球,37.50097846984863,-76.94363403320312,-87.90655589103699,-196.0512580871582
49,False,B,殺球,87.90655589103699,196.0512580871582,-37.9637126326561,-109.81159591674805
50,False,A,擋小球,37.9637126326561,109.81159591674805,18.100175857543945,-110.32907104492188
51,False,B,放小球,-18.100175857543945,110.32907104492188,-17.30295765399933,-196.9245147705078
52,False,A,挑球,17.30295765399933,196.9245147705078,-106.4227454662323,-182.79673385620117
53,False,B,切球,106.4227454662323,182.79673385620117,-209.81131267547607,-236.2468490600586
54,False,A,擋小球,209.81131267547607,236.2468490600586,62.65996718406677,-232.8880844116211
55,False,B,平球,-62.65996718406677,232.8880844116211,0,-165
1,True,A,發短球,-56.80683055508612,116.01720942871009,-69.58146639116983,-291.84282431246055
2,False,B,挑球,69.58146639116983,291.84282431246055,-94.40589193387274,-284.9785763224237
3,False,A,長球,94.40589193387274,284.9785763224237,132.9473112035226,-240.0892064843097
4,False,B,殺球,-132.9473112035226,240.0892064843097,0,-165
1,True,A,發長球,62.41743850084188,261.6712610203076,-138.94588751350244,-302.797269348945
2,False,B,長球,138.94588751350244,302.797269348945,0,-165
1,True,A,發長球,-81.84189844890311,291.59302544268735,-79.92276194078147,-208.8420549703186
2,False,B,切球,79.92276194078147,208.8420549703186,76.14171052021574,-284.9933111885416
3,False,A,推球,-76.14171052021574,284.9933111885416,-60.96481908019426,-192.3569401526737
4,False,B,切球,60.96481908019426,192.3569401526737,67.7750372292874,-285.0580668631168
5,False,A,殺球,-67.7750372292874,285.0580668631168,69.08256125450134,-200.52473068237305
6,False,B,切球,-69.08256125450134,200.52473068237305,-109.48029398918152,-228.68445587158203
7,False,A,放小球,109.48029398918152,228.68445587158203,30.091572046279907,132.9859161376953
8,False,B,放小球,-30.091572046279907,-132.9859161376953,40.90416669845581,-287.87181091308594
9,False,A,挑球,-40.90416669845581,287.87181091308594,-77.08435702323914,-198.4869041442871
10,False,B,殺球,77.08435702323914,198.4869041442871,-54.980184674263,1.3397407531738281
11,False,A,長球,54.980184674263,-1.3397407531738281,83.99725866317749,-61.39584541320801
12,False,B,殺球,-83.99725866317749,61.39584541320801,57.72498154640198,-119.51467514038086
13,False,A,擋小球,-57.72498154640198,119.51467514038086,-93.58440971374512,11.461849212646484
14,False,B,放小球,93.58440971374512,-11.461849212646484,-56.572030663490295,101.49615478515625
15,False,A,推球,56.572030663490295,-101.49615478515625,80.61890411376953,-249.26373291015625
16,False,B,長球,-80.61890411376953,249.26373291015625,-49.70141160488129,-202.39728546142578
17,False,A,擋小球,49.70141160488129,202.39728546142578,-36.85793888568878,-101.21349716186523
18,False,B,推球,36.85793888568878,101.21349716186523,-221.67718601226807,-114.84244155883789
19,False,A,殺球,221.67718601226807,114.84244155883789,-2.020153194665909,-48.750593185424805
20,False,B,擋小球,2.020153194665909,48.750593185424805,-14.342395961284637,-158.964599609375
21,False,A,放小球,14.342395961284637,158.964599609375,-85.5709764957428,-11.353996276855469
22,False,B,放小球,85.5709764957428,11.353996276855469,190.63964462280273,-334.2019805908203
23,False,A,放小球,-190.63964462280273,334.2019805908203,-0.2631063610315323,-219.30023956298828
24,False,B,殺球,0.2631063610315323,219.30023956298828,-76.26835107803345,-183.69349670410156
25,False,A,切球,76.26835107803345,183.69349670410156,-137.78166961669922,-244.8444366455078
26,False,B,挑球,137.78166961669922,244.8444366455078,-29.62254023551941,-217.76351928710938
27,False,A,殺球,29.62254023551941,217.76351928710938,-88.15991830825806,-122.9720573425293
28,False,B,擋小球,88.15991830825806,122.9720573425293,-120.58175945281982,-278.3816375732422
29,False,A,放小球,120.58175945281982,278.3816375732422,-80.3780928850174,-120.4873275756836
30,False,B,擋小球,80.3780928850174,120.4873275756836,60.23780906200409,-29.85232162475586
31,False,A,放小球,-60.23780906200409,29.85232162475586,-50.09046292304993,-142.98814010620117
32,False,B,挑球,50.09046292304993,142.98814010620117,97.35385870933533,-63.109092712402344
33,False,A,長球,-97.35385870933533,63.109092712402344,-116.45469093322754,-48.288475036621094
34,False,B,平球,116.45469093322754,48.288475036621094,-66.71195256710052,-383.0670166015625
35,False,A,放小球,66.71195256710052,383.0670166015625,-83.93349027633667,-195.23634719848633
36,False,B,推球,83.93349027633667,195.23634719848633,-145.04990816116333,-168.6988525390625
37,False,A,平球,145.04990816116333,168.6988525390625,21.785697758197784,-148.29645919799805
38,False,B,挑球,-21.785697758197784,148.29645919799805,22.04647207260132,-214.5952911376953
39,False,A,推球,-22.04647207260132,214.5952911376953,-127.77766156196594,-190.73412704467773
40,False,B,擋小球,127.77766156196594,190.73412704467773,61.25677192211151,-241.29092407226562
